,text,favorited,favoriteCount,replyToSN,created,truncated,id,replyToUID,statusSource,screenName,retweetCount,firm,who 
564,"Boeing Names Former Waffle House Waitress, Nikki Haley to Board of Directors https://t.co/4obHOaSJrj https://t.co/lfLLlrXHCU",FALSE,4,NA,2/27/19 9:53,FALSE,1.1007E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",RussiaInsider,2,waffle+house,waitress
565,Thought this was my waitress at waffle house 🤣 https://t.co/6bk8Q5hwdk,FALSE,0,NA,2/27/19 6:26,FALSE,1.10064E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KINGCAM72,0,waffle+house,waitress
566,"@KenzoShibata ...but his ""What are you reading for"" bit wasn't punching down on a waffle house waitress, it was abo… https://t.co/haEH8cYjta",FALSE,0,KenzoShibata,2/26/19 21:37,TRUE,1.10051E+18,348166536,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KinCornKarg,0,waffle+house,waitress
567,I’m at Waffle House and I read the damn waitress name tag and it reads “NOONT”... https://t.co/a64DLx7tUO,FALSE,0,NA,2/26/19 19:18,FALSE,1.10048E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RockSandRoxanne,0,waffle+house,waitress
568,The waitress at Waffle House watched me shoot a straw and hit bell in the face with it and just laughed and said “I… https://t.co/gSCt8L1LNN,FALSE,2,NA,2/26/19 16:17,TRUE,1.10043E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",salasline,0,waffle+house,waitress
569,I ordered a side of bacon and three eggs over easy at Waffle House the other day.  The waitress was absolutely dumb… https://t.co/easkkWMgZY,FALSE,6,NA,2/26/19 15:10,TRUE,1.10041E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stevis78,0,waffle+house,waitress
570,@YenaZeau You sound like a 40 year old Waffle House waitress,FALSE,1,YenaZeau,2/26/19 5:16,FALSE,1.10026E+18,2717923512,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRichternaut,0,waffle+house,waitress
571,@brownandbella I finally went to the waffle house a couple years ago for the first time in my waitress was the swee… https://t.co/LtybYl44f1,FALSE,0,brownandbella,2/26/19 3:06,TRUE,1.10023E+18,79282617,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Section_8_Condo,0,waffle+house,waitress
572,"@TheJonSowl @YRdog81 It’s a bit more complicated. There are advantages to being white, all things being equal. The… https://t.co/K5otiW2Jo5",FALSE,0,TheJonSowl,2/26/19 2:57,TRUE,1.10023E+18,3291482954,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Ti317,0,waffle+house,waitress
573,I still follow my Waffle House waitress from 4 years ago on Instagram #msgoodgood13,FALSE,5,NA,2/25/19 23:36,FALSE,1.10018E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",grooovybiscuit,0,waffle+house,waitress
574,@MatthewOHern1 @gc2speak0074 @Top_Sergeant @FoxNews @facebook @Gillette @USAA @Ford @Starbucks @Zappos @amazon… https://t.co/qX0fnL5aPQ,FALSE,0,MatthewOHern1,2/25/19 22:40,TRUE,1.10016E+18,9.53395E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeffrey_evanson,0,waffle+house,waitress
575,"Waffle House Waitress Works Hard For Extra Cash, Man’s Tip Leaves Her ‘Sick’ https://t.co/RiKVJYVoXs",FALSE,4,NA,2/25/19 22:06,FALSE,1.10016E+18,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",MadWorldNews,9,waffle+house,waitress
576,Me and @_cvry_ just came to Waffle House and our waitress came up to us with bumps on her lips. Would we be wrong to slide ?,FALSE,2,NA,2/25/19 20:49,FALSE,1.10014E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OGGG_Jayy,0,waffle+house,waitress
577,"⠀         (\__/) 
   ⠀  (•ㅅ•)   my pretty female friend 
　＿ノ ヽ ノ＼  __   getting the 
 /　`/ ⌒Ｙ⌒ Ｙ　ヽ  waitress at waf… https://t.co/6c3D0h0hXx",FALSE,1,NA,2/25/19 18:52,TRUE,1.10011E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shaneMbecker,0,waffle+house,waitress
578,still thinking about the first time I went to waffle house &amp; asked for “chocolate chip pancakes” &amp; the waitress loo… https://t.co/3t5FwOQwrB,FALSE,2,NA,2/25/19 16:28,TRUE,1.10007E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",qtveronica_,0,waffle+house,waitress
579,"At Waffle House down South:
Leslie: Do you have gluten free waffles?
Waitress: Oh, hon, we don’t use gluten — we use flour!",FALSE,962,NA,2/24/19 21:18,FALSE,1.09978E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LeeStrobel,60,waffle+house,waitress
580,At Waffle House getting my normal giant breakfast with my lovely gf and our poor waitress looks so frazzled. She is… https://t.co/KGupKtGPbA,FALSE,0,NA,2/24/19 19:04,TRUE,1.09975E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",confusedvoight,0,waffle+house,waitress
581,i gotta go pay dat waffle house waitress i walked out on lastnight smh lol,FALSE,0,NA,2/24/19 18:48,FALSE,1.09974E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Official_Swavey,0,waffle+house,waitress
582,My old ass waitress at waffle house said “you’re such a handsome young man it’s a shame you have all those tattoos”… https://t.co/Fn9dZ0zyAp,FALSE,12,NA,2/24/19 17:38,TRUE,1.09973E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3215wilson,0,waffle+house,waitress
583,"Eyeliner makes me feel 16 again, as if I’m waiting for my best friend to show up so we can go to a metal concert, i… https://t.co/AAcHucUXhZ",FALSE,5,NA,2/24/19 17:15,TRUE,1.09972E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ProbsNotVodka,1,waffle+house,waitress
584,@wendy_lou78 Waffle House waitress asked me if I was 55 yet because she wanted to give me a senior discount.,FALSE,1,wendy_lou78,2/24/19 17:11,FALSE,1.09972E+18,701390935,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davethecritic,0,waffle+house,waitress
585,"I recently met Kryshonna, a fascinating and inspirational, budding entrepreneur. She was my third-shift waitress at… https://t.co/P3W4M5bmBg",FALSE,2,NA,2/24/19 16:34,TRUE,1.09971E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",davidmoon74,1,waffle+house,waitress
586,"Kryshonna is a third-shift waitress at Waffle House. The world needs more Kryshonnas.

https://t.co/Ba4nKpaJko",FALSE,0,NA,2/24/19 16:30,FALSE,1.09971E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MCMKnox,1,waffle+house,waitress
587,"The only people allowed to call me “baby” are: my fiancé, my mama, and the waitress at Waffle House",FALSE,12,NA,2/24/19 12:54,FALSE,1.09965E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katiee_ed,2,waffle+house,waitress
588,@trishm426 A Waffle House waitress,FALSE,2,trishm426,2/24/19 9:22,FALSE,1.0996E+18,2321343752,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",N_Doemostmuted,0,waffle+house,waitress
589,"@TinyTitanNawra and I are at Waffle House and the waitress here is killing me oh my GOD

I've blue screened 
She's… https://t.co/03pZtHZePu",FALSE,2,TinyTitanNawra,2/24/19 6:13,TRUE,1.09955E+18,3025000418,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PaIadinPidge,0,waffle+house,waitress
590,So these two bitches here at Waffle House just showed up. First off they pushed my purse out of the seat next to me… https://t.co/gm1NBwcBTd,FALSE,3,NA,2/24/19 5:31,TRUE,1.09954E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reeditandweep2,1,waffle+house,waitress
591,😂😂 venting to the Waffle House waitress https://t.co/SFtSBqeMnA,FALSE,0,NA,2/24/19 4:36,FALSE,1.09953E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ForbesLifeStyle,0,waffle+house,waitress
592,Oh the sweet sound of the country waitress calling out your order to the Waffle House cook 👩‍🍳 🤣 Lol I’m not even a… https://t.co/nm49ksqNH8,FALSE,1,NA,2/24/19 3:52,TRUE,1.09952E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",charmsworld313,0,waffle+house,waitress
593,Why do southerners put pickles on their salads? Can anyone help me with this? @mstansky08 @drewmorgcomedy… https://t.co/a1eLx37k7U,FALSE,3,NA,2/23/19 23:28,TRUE,1.09945E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Level24Thoughts,0,waffle+house,waitress
594,See? 2013. You saw the waitress give me preferential treatment at Waffle House 🤣🤣🤣 https://t.co/MxgAXrx4jP,FALSE,1,NA,2/23/19 23:27,FALSE,1.09945E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Felonious_munk,0,waffle+house,waitress
595,@darrenrovell @Steelersdepot It's like Tiger Woods boinking a waffle House waitress. Cheap shithead,FALSE,0,darrenrovell,2/23/19 23:10,FALSE,1.09945E+18,24277551,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",podobri215,0,waffle+house,waitress
596,Worst experience ever Waffle House on 1227 Virginia Av. In Atlanta Ga . Waitress asked us to leave an we weren’t do… https://t.co/4iBYrXnnOg,FALSE,1,NA,2/23/19 22:36,TRUE,1.09944E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CourtneyPerso12,0,waffle+house,waitress
597,"If your waitress at Waffle House don’t call you baby, you’re food gonna be shitttttt",FALSE,55,NA,2/23/19 18:32,FALSE,1.09938E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shainaryleigh_,18,waffle+house,waitress
598,@RadioFreeTom The correct response is 'sir' or 'ma'am'.  The exception is a waffle house waitress who is allowed to  call me 'sweetie'.,FALSE,1,RadioFreeTom,2/23/19 17:35,FALSE,1.09936E+18,459872442,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",demedicis,1,waffle+house,waitress
599,Waffle House waitress was from Baton Rouge ... so you know I made sure the food was good,FALSE,0,NA,2/23/19 17:16,FALSE,1.09936E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_supremewatts,0,waffle+house,waitress
600,"Just stopped in a Waffle House in North Georgia. Waitress looks at me and says to me “For the love of God, just tel… https://t.co/6NP9w9oNKi",FALSE,4,NA,2/23/19 16:57,TRUE,1.09935E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dave_hegan,0,waffle+house,waitress
601,"Waffle House waitress: What can I get for y-

Me: https://t.co/jx1QH3VsKS",FALSE,35,NA,2/23/19 15:11,FALSE,1.09933E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sydbeth123,6,waffle+house,waitress
602,Can someone help me apply for income based student loan repayment or forbearance? The forms are confusing and I'm d… https://t.co/uwq9uE6QVy,FALSE,4,NA,2/23/19 1:09,TRUE,1.09911E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",NylaTheMusical,2,waffle+house,waitress
603,@vfinch And Tiger the Waffle House waitress,FALSE,2,vfinch,2/23/19 1:00,FALSE,1.09911E+18,21265576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RStruckus,0,waffle+house,waitress
604,"Waffle House Waitress Picks Up Shift For Extra Money, Man's Tip Leaves Her 'Sick' https://t.co/o9Qiz1EVkm",FALSE,0,NA,2/22/19 21:43,FALSE,1.09906E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",JWolfe1265,0,waffle+house,waitress
605,"You don't go to Waffle House for Michelin stars, you go because the sweet waitress who served you hands you the can… https://t.co/Bcr4qs24r1",FALSE,0,NA,2/22/19 21:16,TRUE,1.09906E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SamiAnneRT,0,waffle+house,waitress
606,"This Waffle House Waitress Picks Up a Shift For Extra Money, Man’s Tip Leaves Her ‘Sick’ Wow.",FALSE,0,NA,2/22/19 16:28,FALSE,1.09898E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bryan700,0,waffle+house,waitress
607,"Not sure if it’s a good or bad thing, but the waitress at Waffle House in Jville just remembered me. 

It’s been over 5 years.",FALSE,4,NA,2/22/19 15:02,FALSE,1.09896E+18,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",tylersuits,0,waffle+house,waitress
608,"@chancehusky91 Waffle House

You get two dollars in quarters for the Juke Box, but I will buy your dinner if you sp… https://t.co/ano4C3qWQN",FALSE,0,chancehusky91,2/22/19 14:38,TRUE,1.09896E+18,4129998503,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Cajuntagious,0,waffle+house,waitress
609,Lol this waitress in waffle house just asked if I want the onions like YES OF COURSE BITCH I WANT THE ONIONS,FALSE,1,NA,2/22/19 4:24,FALSE,1.0988E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahollowsquirrel,1,waffle+house,waitress
610,@neylandmafia Got an waitress to make me pancakes one night... I thought I won the damn lottery ..eating PANCAKES i… https://t.co/vZJ5LBhYcY,FALSE,1,neylandmafia,2/21/19 21:35,TRUE,1.0987E+18,4767178365,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kmaddox86,0,waffle+house,waitress
611,Reminder: After #TawanaBrawleyHoax Reverend Al Sharpton got revolving door access to The White House and his own TV… https://t.co/srbjLZtdE6,FALSE,0,NA,2/21/19 21:11,TRUE,1.09869E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ginnypub1,0,waffle+house,waitress
612,"If the Waffle House was in the middle of nowhere in Alabama, the health rating is a 47, and the waitress with one t… https://t.co/YKQuaDsPD8",FALSE,4,NA,2/21/19 18:46,TRUE,1.09866E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SikuLaFlame,1,waffle+house,waitress
613,Boy I did that Waffle House so dirty the waitress called me bottomless,FALSE,0,NA,2/21/19 17:51,FALSE,1.09864E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_webbb,0,waffle+house,waitress
614,"@_LauraLulu @Talktome81 Plus, men screw multiple women in a month all the time. Who cares even if she didn't know?… https://t.co/ffHMfZN4Ui",FALSE,1,_LauraLulu,2/21/19 17:46,TRUE,1.09864E+18,830472926,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Simona06128698,0,waffle+house,waitress
615,If your girl don’t treat you as good as a Waffle House waitress you don’t need her 😤,FALSE,4,NA,2/21/19 17:01,FALSE,1.09863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",blaineholley1,0,waffle+house,waitress
616,"It’s Official., We Come To The Same Waffle House Too Much..The Waitress Literally Saw Us &amp; Said., “Hey., You Two Love Birds” 🤣",FALSE,0,NA,2/21/19 12:16,FALSE,1.09856E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TungFu_Master,0,waffle+house,waitress
617,more like waffle house waitress* https://t.co/wadbfNUvb9,FALSE,0,osnapitzannika,2/21/19 11:38,FALSE,1.09855E+18,2151899803,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",osnapitzannika,0,waffle+house,waitress
618,"They're playing 'Smack That"" by Akon and then ""Voodoo"" by Godsmack. The waitress has acknowledged my drunkenness an… https://t.co/IsPMTrzEvz",FALSE,0,Kiafayce,2/21/19 9:17,TRUE,1.09851E+18,68723007,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kiafayce,0,waffle+house,waitress
619,breaking news chris sims seen at waffle house wearing oversized jacket and calling waitress mon cheri,FALSE,0,NA,2/21/19 6:35,FALSE,1.09847E+18,NA,"<a href=""http://kucukbeyin.com/"" rel=""nofollow"">appppppppppppppasdpa</a>",CIarkkKent,0,waffle+house,waitress
620,my Waffle House waitress giving me my meal for free when I’m drunk as shit gotta be a top ten thing,FALSE,0,NA,2/21/19 3:22,FALSE,1.09842E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anheyla_,0,waffle+house,waitress
621,@JackTor60637011 @pastorlocke @TaiCowan She has more makeup on than a waffle house waitress. I heard he likes em sl… https://t.co/dvfwEqs90w,FALSE,1,JackTor60637011,2/20/19 22:00,TRUE,1.09834E+18,1.05015E+18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EpsonPepper,0,waffle+house,waitress
622,"*Waffle House waitress calls me babe

Me:

https://t.co/ruanKtiMJ7",FALSE,27,NA,2/20/19 21:34,FALSE,1.09834E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dkimz4,4,waffle+house,waitress
623,@JonahNRO That's what my Waffle House waitress seems to think.,FALSE,5,JonahNRO,2/20/19 19:24,FALSE,1.0983E+18,71627462,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ASFleischman,1,waffle+house,waitress
624,I’m in Waffle House minding my own business and this lady starts crying and the waitress goes over to check on her.… https://t.co/F86G5Ebw59,FALSE,1,NA,2/20/19 17:26,TRUE,1.09827E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mckenziebr98,0,waffle+house,waitress
625,David Moon: Waffle House waitress offers wisdom https://t.co/XTZt0DRDQK,FALSE,0,NA,2/20/19 14:13,FALSE,1.09822E+18,NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",knoxvillebiz,0,waffle+house,waitress
